epoch,bw_idx,Bitrate(bps),Selected,CodebookUsage,CodeUtil(%),TimeLoss(e-3),FreqLoss(e-3),FeatLoss(e-3),AdvLoss(e-3),DisLoss(e-3),CommitLoss(e-6),PESQ,ESTOI,TotalScore
51,2,1200,1509,512/512,99.69537303668106,23.64266345942747,76.88109312549658,11.075302947996427,569.4541768612175,743.3528993365147,4742.7475393173945,2.7358065480771274,0.7308299659024016,0.565
52,0,300,480,128/128,98.93031415955744,35.28208225034177,140.60280869404474,17.308246922524024,496.5181588816146,852.8622781236967,2738.6682248713137,1.9181647663531096,0.5716950156534064,0.566
52,1,600,1015,256/256,99.40877840450834,28.366663505144306,96.90348800326802,13.010811361626452,552.1162586112328,827.6446060594079,3860.897665586451,2.423290677692579,0.673452900612272,0.566
52,2,1200,1505,512/512,99.69785827865833,23.639442116962716,76.89806121676864,11.138446517659975,570.3574899126129,741.1214580567572,4543.731803773744,2.744770744572515,0.7320163256024235,0.566
53,0,300,519,128/128,98.97654877594898,34.97115001154199,139.748223556604,17.154219956899883,498.4643136174463,852.5426624367922,2641.6271186553963,1.9218000795530237,0.5737701383577569,0.567
53,1,600,1012,256/256,99.43436952630655,28.276608342106044,96.24434864744839,13.007002730813364,551.6297689716336,826.1562328446995,3738.8039790572443,2.4243335101915444,0.6737250123049874,0.567
53,2,1200,1469,512/512,99.71148804123722,23.60056197033641,76.76427121355957,11.2042514698604,575.6818032623798,738.2724932296654,4392.12172687779,2.7496461349984873,0.7327118161817275,0.567
54,0,300,511,128/128,98.96483033518614,34.98086781986422,139.63684250114017,17.09415628383421,495.58329745514754,851.860983381066,2557.012562798573,1.9131973619046418,0.5744685464717496,0.567
54,1,600,964,256/256,99.43253156298304,28.135948899468694,96.08277271953855,12.979055210924804,551.2257969756591,823.5744534068087,3605.825687648489,2.429530921189681,0.6750633506715079,0.567
54,2,1200,1525,512/512,99.71016180514191,23.54762598383622,76.49841094847585,11.227914945023958,573.8594108526823,738.2358298145357,4243.065301695319,2.7561024479244067,0.7336648556422649,0.567
55,0,300,519,128/128,98.98861651640351,34.8984974980182,140.00759289558684,16.991177024696604,498.58633074227555,850.4305509473547,2438.5045153341885,1.935907524564992,0.5801225839232826,0.57
55,1,600,982,256/256,99.44962163906293,28.12840459894867,95.97717052564602,13.001998008253496,551.3327657235616,822.7837353398504,3432.992912161253,2.4362973959549614,0.6770700167008055,0.57
55,2,1200,1499,512/512,99.71890344839221,23.45945047285455,76.17170473261227,11.25566141022552,576.1535566466661,736.6042637363762,4041.6465109193064,2.767456407132356,0.7342494071930105,0.57
56,0,300,488,128/128,99.00064899659186,34.795087605684266,139.1273535726989,16.917675987389856,497.9931286185003,847.9201632444975,2312.416413543196,1.9249065440634023,0.5784815938305747,0.569
56,1,600,1005,256/256,99.458022409816,27.99617308771136,95.62961357594723,12.96685330236136,550.0504914207838,822.241861725328,3258.429732016144,2.4320057475048564,0.6779779080608008,0.569
56,2,1200,1507,512/512,99.72285573706557,23.440578393761733,76.09766139818804,11.321533652419236,576.6545253019106,734.4220020396075,3836.786953050102,2.77231620705646,0.7345078966620519,0.569
57,0,300,516,128/128,99.0411168753002,34.84114353335643,139.55937744688617,16.897353192054947,499.624755204648,847.1128880515579,2263.3971629281664,1.9348509311676025,0.5774434524624628,0.569
57,1,600,989,256/256,99.47982753781478,28.089375471502272,95.61486140692077,13.060191653751748,552.6197997003763,819.6058577666751,3199.0737426381925,2.43183940389882,0.6763920147074687,0.569
57,2,1200,1495,512/512,99.73402036578484,23.34608594983517,75.68450577831189,11.369508333554037,579.1499745387298,733.1133860808152,3767.6423190030764,2.7688529906065567,0.7342934489324862,0.569
58,0,300,506,128/128,99.04371917293541,34.90937306092897,139.2847585524966,16.81675007861299,499.469435085421,846.1053470377866,2202.034874068271,1.923680746037027,0.5779265341914658,0.569
58,1,600,1012,256/256,99.4827651773849,28.088566850826673,95.4069428352028,13.073031612020355,552.0683521250255,818.386739421739,3109.714263413293,2.433531859646673,0.6765695759788405,0.569
58,2,1200,1482,512/512,99.73597248121762,23.341027912954008,75.58778835292127,11.416262419147772,580.1565174350211,731.475911803252,3662.319216209837,2.7680944463481074,0.7351263207223758,0.569
59,0,300,506,128/128,99.07565664285973,34.73343383226352,138.7159178850679,16.704071191665918,498.9584017353567,845.4956294519628,2129.509748261525,1.9263209571009097,0.5796528901583533,0.57
59,1,600,1008,256/256,99.49998942344426,27.86593461623563,94.93052586173964,12.99607005923809,551.346803778812,817.4445349427443,2993.4795068887374,2.444909043934034,0.6760394689911751,0.57
59,2,1200,1486,512/512,99.74460308113333,23.26338862922559,75.39198566403635,11.447495411740539,578.5010128330896,731.9572988702022,3529.7283882395554,2.7799027173415474,0.7360001608019153,0.57
60,0,300,469,128/128,99.10386709759645,34.66669324713983,138.19617687512053,16.677758304962218,502.9047506132614,841.7011766291376,2055.412049897746,1.9376934714939282,0.5783837786663123,0.571
60,1,600,1006,256/256,99.5150376501254,28.009122446786694,95.14142884678442,13.108317964297402,551.0331866873898,814.0023635704048,2908.059055398535,2.44274990454964,0.6762761146730917,0.571
60,2,1200,1525,512/512,99.75249408532824,23.209640643880014,75.06594961051081,11.497942372912267,582.2157696231467,729.3671829192365,3420.5256726165285,2.785781953645789,0.7361527241627386,0.571
61,0,300,495,128/128,99.12868479775108,34.62480286305601,138.8137341298238,16.657979671626983,504.1597375062981,840.9000779643203,1981.1467756752413,1.9332837695660798,0.577047433817129,0.57
61,1,600,987,256/256,99.52582411062981,27.904022722802264,94.61410079442018,13.1279720510559,552.9096978202297,812.5078716780519,2792.1026414062117,2.44396276059358,0.6767807869528041,0.57
61,2,1200,1518,512/512,99.7575148811327,23.18220314286325,74.928529688178,11.555524835576536,583.7230077491919,728.1052754880254,3289.647145615216,2.785787001900051,0.7361410534900746,0.57
62,0,300,444,128/128,99.09306134195161,34.59737826189077,138.1821128967646,16.604467221695156,503.7193988021967,839.4001119577133,1906.6321164336023,1.9217137875764265,0.5780688137872582,0.571
62,1,600,1030,256/256,99.5084565110377,27.882470937391506,94.59050241315249,13.105551456327287,551.1253628047924,813.0865006770903,2698.372292911037,2.452886560688848,0.6770382115894666,0.571
62,2,1200,1526,512/512,99.74936571499723,23.079812595056833,74.64461328600915,11.595465643221553,582.3392861401894,728.2820558016766,3169.679470472575,2.7917318655096968,0.7366841217191269,0.571
63,0,300,504,128/128,99.13078284336082,34.65001929980067,138.4276058672676,16.574626570449226,505.9820285569581,839.1557788801572,1845.9084110670826,1.9152430192283962,0.5779367951466788,0.57
63,1,600,1007,256/256,99.52741197863064,27.828954888994193,94.32523402402985,13.150675262970982,551.4085927040361,811.4612731701568,2605.8580020263184,2.4449287082837974,0.6767697211787426,0.57
63,2,1200,1489,512/512,99.75824123694912,23.055219493651247,74.21486371911718,11.658639133556967,584.7009478338298,726.8506775693336,3069.4587665620647,2.7965108000713848,0.7365206795345421,0.57
64,0,300,474,128/128,99.11168172867981,34.712272004581955,138.35327110335797,16.583526707431183,505.86888643633966,837.0987634618574,1800.7353126004589,1.912996592728988,0.5775387532977918,0.57
64,1,600,1009,256/256,99.51893613151564,27.778201755893125,94.16616677026919,13.193072384727309,553.1542119233176,809.000196317497,2544.0768776710697,2.4371257346609365,0.6779244718561656,0.57
64,2,1200,1517,512/512,99.75372531314237,22.97624415578658,74.21365974074378,11.727954141289763,588.2553188087285,725.8992274497477,2995.172778577909,2.78800774657208,0.7363866307124245,0.57
65,0,300,523,128/128,99.1385045911904,34.61520539073142,138.13540870840188,16.431827913706208,503.6697979468005,838.9049057294944,1787.2530622870784,1.9233480225438657,0.5784317129913774,0.573
65,1,600,1026,256/256,99.53418527814794,27.833901024396308,94.11081287566914,13.189889201041144,552.9397759753593,809.0526375621848,2525.432566344215,2.4631346412326978,0.6795419920237711,0.573
65,2,1200,1451,512/512,99.76159651242837,23.03897371858379,74.01980007828556,11.799302158798948,589.1884135725496,725.0712543500036,2969.770684426228,2.8084928160128384,0.7381982763871353,0.573
66,0,300,511,128/128,99.12154154138516,34.53800169324572,137.87743380683276,16.364821847054355,508.69574743357657,836.9706010631852,1776.4749711219024,1.9168823128161223,0.57816111005432,0.572
66,1,600,1029,256/256,99.52662371000253,27.729116155755996,94.11578439357098,13.157123583029554,551.4577502354009,808.8662338210496,2504.541369632929,2.4651614583056904,0.6808489842099035,0.572
66,2,1200,1460,512/512,99.75704178362345,22.979094791034722,74.04680218139332,11.81733658256596,589.4730896165926,725.2682562560251,2955.0744349787597,2.797405989273735,0.7381730421552885,0.572
67,0,300,501,128/128,99.11989608435054,34.598072039004336,138.2779305179914,16.35660116975298,508.0799061931417,835.7725026840698,1724.4856176756605,1.923906720202902,0.579790386655106,0.573
67,1,600,1001,256/256,99.52450538832817,27.738700696191827,93.84778197798934,13.217136922565016,551.7790734202235,805.3326903285084,2430.2508002826266,2.4639965554942256,0.67906100027622,0.573
67,2,1200,1498,512/512,99.75552849487826,22.92460694322201,73.63841735393565,11.860996029042553,592.5459707571126,725.0865212031136,2868.883071923616,2.8055212186730425,0.7384240759806882,0.573
68,0,300,527,128/128,99.11720232324909,34.3353346704136,137.04566148585116,16.236131227941055,509.64044700367856,835.7156814841211,1717.8552245113299,1.9077649375666743,0.5760416875294514,0.57
68,1,600,1042,256/256,99.52392953969529,27.643111588043695,93.70850775955735,13.184255922138119,552.2841312234324,806.2016795212385,2427.567558268339,2.442084488661393,0.6783367589519377,0.57
68,2,1200,1431,512/512,99.75167727704,22.855828729003232,73.80375492560289,11.912761146110267,594.5058974933991,722.9617664565747,2862.1454973419404,2.7886801076971968,0.7375003886217458,0.57
69,0,300,508,128/128,99.10657385531925,34.49127897546869,137.7702267679173,16.24794528034963,508.80671970135586,834.1203484478898,1675.170326997768,1.936988908311595,0.576819912032846,0.572
69,1,600,976,256/256,99.51668361838937,27.75406649099571,93.72279548742732,13.229609116888987,550.6536385319272,804.2647226057092,2367.590060963326,2.4667177200317383,0.6785623800685503,0.572
69,2,1200,1516,512/512,99.7461855245469,22.80778865180025,73.46082010397339,11.949186102735336,595.734383635675,722.8382233343527,2783.3923317816375,2.801789128262064,0.7382123977637797,0.572
70,0,300,464,128/128,99.09219563883823,34.50117636359586,137.91123764782117,16.276586630205014,509.0260465533055,830.0213649355132,1605.4173149690353,1.9278664485267971,0.5778287274560823,0.574
70,1,600,1015,256/256,99.51042304809853,27.586145174180345,93.4838102001862,13.211281558159243,550.8829740614726,803.255385777046,2266.6414963365924,2.467186513154403,0.6806758936646954,0.574
70,2,1200,1521,512/512,99.74236008607387,22.793684046982463,73.50140739229853,11.983621392808095,594.3827460581813,723.3039470270697,2677.069126887346,2.82219035729118,0.739883631060621,0.574
71,0,300,510,128/128,99.1415088452669,34.202669184727995,137.0740608841765,16.1336200713527,512.0403109520089,829.9739387689852,1582.084510785838,1.9375930247099504,0.5814219914810664,0.575
71,1,600,1012,256/256,99.53907836060843,27.826516392084923,93.71407971286726,13.421603785864567,554.6975721248053,797.6407423438762,2242.9280703622303,2.480089871779732,0.6811973352018829,0.575
71,2,1200,1478,512/512,99.74732938574523,22.71317098798868,73.1987308972945,12.037039082875433,598.1789710597515,721.3526269741084,2641.772407110836,2.8115031200906504,0.7404993688099163,0.575
72,0,300,512,128/128,99.11832604326577,34.62323463099892,137.709858812741,16.17262048603152,512.7290387608809,829.6857392415404,1580.4254310296528,1.9130411044411038,0.5767973505317918,0.572
72,1,600,1017,256/256,99.52580996239034,27.627675302304702,93.29894710343144,13.299686025604679,552.8878841985057,801.4602010580643,2224.0109149194454,2.4558237117269766,0.679638837568705,0.572
72,2,1200,1471,512/512,99.73279236871515,22.846940552839854,73.38254024318333,12.125179019612897,596.7336929144299,720.6748164405149,2620.7316098931005,2.8070727327595586,0.739728330205772,0.572
73,0,300,484,128/128,99.13194644667396,34.443454986268826,137.26155912457418,16.145169319323273,514.213755034095,826.9442185636394,1515.3358680819554,1.9179751613865728,0.5786453003434475,0.574
73,1,600,976,256/256,99.53171725127,27.664110711470368,93.54181609070692,13.416032217152905,555.4695997356636,797.2650187792348,2145.5733114605405,2.477230154949686,0.6811291639217455,0.574
73,2,1200,1540,512/512,99.75104805021515,22.674928552338056,72.89279729563307,12.127124420185755,599.6701552302807,720.4283857500399,2529.0535761394185,2.8129784646241562,0.7396148634445648,0.574
74,0,300,494,128/128,99.1069465187846,34.32101552348267,137.39837881041925,16.09957500206314,513.7906723056245,825.7292141074594,1507.8805246096301,1.940862520881321,0.5797628629295248,0.574
74,1,600,1025,256/256,99.52149929141119,27.682851525705036,93.24154102947654,13.483684435486794,555.5881649255753,795.7538351780031,2136.923260986805,2.475204965342646,0.6802524632249511,0.574
74,2,1200,1481,512/512,99.7456653761389,22.678725703152185,72.92756029001609,12.196567794968356,600.3259819536737,718.7229962384355,2526.34735437139,2.8197518120641294,0.7392160669264465,0.574
75,0,300,498,128/128,99.12850070011183,34.43713966816903,137.44542234573498,16.088990217830283,515.2945495603315,825.3053746309625,1483.2840501199885,1.92858784613402,0.5806856045253691,0.575
75,1,600,981,256/256,99.53127587674346,27.513703458565576,92.8464610733388,13.481136007000911,554.4656065352466,795.3940738717837,2104.398143566978,2.477603259293929,0.6813135633616313,0.575
75,2,1200,1521,512/512,99.75376407995596,22.71228652498896,72.92471157924507,12.284765457201756,603.9403998620568,717.2251814372597,2499.7436996845727,2.827632758928382,0.7407975110001719,0.575
76,0,300,490,128/128,99.15518660671562,34.42303520456261,137.51658233148711,16.025864095332064,518.5937530228069,825.3192027004397,1466.753737934466,1.9410918484563413,0.5806548748464833,0.575
76,1,600,995,256/256,99.54516893377024,27.561658298849462,92.67120459421196,13.56111681416406,553.121544742704,793.4962189377253,2083.794795557033,2.479833644369374,0.6815559694214024,0.575
76,2,1200,1515,512/512,99.75909093574408,22.628416639841824,72.60805456453424,12.29453562534485,603.3234791000291,717.2592261050007,2471.9007196451967,2.8181755957396133,0.7409379213948802,0.575
77,0,300,498,128/128,99.1527387996407,34.437409755455924,137.26170815856582,16.033957721702905,516.1424892913385,823.2717448209663,1461.0401084496973,1.8977541716202446,0.5739177328134426,0.571
77,1,600,999,256/256,99.54722108415557,27.479306047966887,92.62895280564273,13.554000520372057,556.1927356519499,792.4524222289,2073.861431219504,2.4565556049346924,0.6804943290061596,0.571
77,2,1200,1503,512/512,99.76522654507399,22.645227767214802,72.7252472174699,12.362855032373886,604.9145966153579,716.4337867827552,2469.378475661198,2.8113288775734278,0.739424909376705,0.571
78,0,300,538,128/128,99.1510938015255,34.27580011087612,136.7545836089269,15.889411693487357,517.1878846659979,824.0349081147559,1485.0864129324468,1.906786410704903,0.5755021994778844,0.572
78,1,600,982,256/256,99.54758807165156,27.460772712959656,92.60630546907787,13.543462446206032,552.9300939223431,793.0714584538019,2117.2590660929013,2.4713450203771177,0.6795418873275123,0.572
78,2,1200,1480,512/512,99.7652310259769,22.569099650089,72.20544134191162,12.371357472462428,603.324895432672,716.7723036698393,2522.9510256542344,2.815571059351382,0.7401597759034163,0.572
79,0,300,550,128/128,99.15292299532602,34.284122572703794,136.92088842391968,15.873199455778707,519.2308308996937,824.0459792180495,1494.9649769220161,1.925499491069628,0.5779530258069496,0.575
79,1,600,1003,256/256,99.54934579465898,27.562019232277976,92.65064262410817,13.655998864780335,554.8182197605981,790.2971736693073,2126.1153038143593,2.47647880471271,0.6798602600551658,0.575
79,2,1200,1447,512/512,99.76771786836531,22.668792779281294,72.59481190430269,12.461274125984643,605.6387707972082,715.2753486333424,2533.049855584635,2.839498644289763,0.7420750815625894,0.575
80,0,300,514,128/128,99.15865590114463,34.438686419988656,136.8656555183435,15.920174840823222,520.7006220745669,820.1267607944949,1473.6146237139485,1.924693403036698,0.5786871989597117,0.574
80,1,600,960,256/256,99.55219490082119,27.386778346650924,92.44039822369814,13.645028724567965,555.1387578093758,789.5445616294941,2102.6998467277735,2.4651415762693984,0.6794875491845557,0.574
80,2,1200,1526,512/512,99.76946764903086,22.603681928638082,72.35194609633514,12.477135616519426,604.8156827649158,716.5606292562748,2503.6189232758816,2.8236768971318784,0.7403653640684247,0.574
81,0,300,506,128/128,99.15883289773423,34.43035320286812,136.80475716122055,15.865276230815724,519.8326418581216,820.654933042677,1475.9254772510571,1.921074400777402,0.5774857254860901,0.573
81,1,600,1016,256/256,99.55273890518066,27.493264645294058,92.56732661834383,13.739820542253964,555.0085725336094,789.2637842400807,2102.8395001519852,2.4569498870683755,0.6800508764947218,0.573
81,2,1200,1478,512/512,99.76955625883629,22.609106257446967,72.09903073367312,12.52435169249511,603.3796882193853,716.9620511254374,2512.0976529713007,2.824871643729832,0.7406178898896717,0.573
82,0,300,496,128/128,99.16224982290917,34.288788191793905,136.52631649447065,15.854292276931266,520.7306368036136,817.8967900814548,1453.5573777280779,1.9370660470879597,0.5798179375696353,0.575
82,1,600,992,256/256,99.55275630112935,27.36305851947456,92.15469559233996,13.72855944153402,556.8847530221026,788.6728762739127,2070.4924021218526,2.47475905003755,0.6799660558744719,0.575
82,2,1200,1512,512/512,99.7704549113356,22.533921438648743,71.84507108722178,12.562061363717827,605.2283711100697,716.1017985097945,2471.1690403006123,2.8260214017785112,0.741296696354085,0.575
83,0,300,502,128/128,99.15597859301384,34.127795122623205,136.02009173705284,15.742590018284629,521.1527280182952,818.1525118559955,1433.968758284749,1.917870687401813,0.5751237416595301,0.574
83,1,600,950,256/256,99.55017414706036,27.389777169415826,92.30394957096954,13.778711349556321,553.0758573507007,788.7466931970496,2043.372000763683,2.474616071452265,0.6799578651778428,0.574
83,2,1200,1548,512/512,99.76935436180774,22.34815894830635,71.41004203883715,12.559131831075101,604.77377420402,717.2070165244183,2435.8597424636937,2.838942527770996,0.7418882736995528,0.574
84,0,300,529,128/128,99.15555406229402,34.403467110740216,136.35552939316275,15.783950908282078,522.4147858150965,817.0390897527309,1437.978876450069,1.9401954412460327,0.5810772329609064,0.577
84,1,600,1009,256/256,99.5519795594915,27.29678566579599,91.7943478871148,13.80118068835603,556.2695001203076,788.7703097020197,2046.209427263178,2.4866359959477964,0.6821529091598714,0.577
84,2,1200,1462,512/512,99.77074580771028,22.497459526254033,71.8282572440956,12.676048000813264,605.828915815673,716.5234334736288,2445.314419054504,2.847561753314474,0.7425732327300052,0.577
85,0,300,491,128/128,99.16493834206254,34.35798623274761,136.44994378029207,15.720577963652532,522.3891016422124,816.425834920887,1431.7504503970963,1.9384723901748657,0.5815445942415824,0.576
85,1,600,993,256/256,99.55823410820595,27.339618921294914,91.94563713378656,13.910650336610347,554.1825443506241,787.7716249809764,2039.6466185699883,2.473575021909631,0.6807249377622127,0.576
85,2,1200,1516,512/512,99.77368952821428,22.397425182969716,71.33363596947574,12.691101215357124,606.2660761629686,716.6725361331472,2436.1502405902306,2.834585127623185,0.74318465280056,0.576
86,0,300,515,128/128,99.20236816578496,34.18088694943965,136.25883901292838,15.678597993931724,523.5887014460795,815.642585569215,1431.5417246639872,1.9374279198439226,0.5785888572327863,0.575
86,1,600,1003,256/256,99.58033129021938,27.33998329881003,91.86062400237633,13.950558204727539,555.3900051568584,787.2095948321037,2042.7898861790968,2.471173431562341,0.6796228928447487,0.575
86,2,1200,1482,512/512,99.78545342603262,22.46032188446657,71.282382931324,12.750479813750617,604.6839727041049,716.2048184839498,2437.9133121154487,2.842295149098272,0.7433783717341954,0.575
87,0,300,538,128/128,99.19745490780646,34.24778808129875,136.12708688945574,15.631127730358157,524.2953968258595,816.244169349564,1425.9641473770114,1.9305878203848135,0.5791496380978876,0.576
87,1,600,1015,256/256,99.57736436402058,27.357298223843127,92.15967744735661,14.039635910592937,555.5968539468173,786.5049687512402,2041.466748273101,2.4834357240925664,0.6813855802701241,0.576
87,2,1200,1447,512/512,99.78314015012906,22.402042051894384,71.42273520210239,12.829088461125153,608.344560235471,714.9584454425715,2436.5353458847417,2.8470673457435938,0.7441366960884175,0.576
88,0,300,505,128/128,99.20539459817077,34.235447412817784,136.20203788032626,15.679118267749205,526.7625379680406,813.3076984103363,1426.999984161541,1.8948060533274775,0.5683926080506049,0.571
88,1,600,956,256/256,99.58191047179616,27.25466857294096,91.63778393712502,14.049360248996685,553.9501852445522,785.1293957383064,2033.8893573581158,2.4536723261294155,0.6781110059738953,0.571
88,2,1200,1539,512/512,99.78605091309674,22.295674234096147,71.043897395962,12.854387762800798,607.7093727368671,715.5814797092831,2424.856972510916,2.83497344929239,0.7426438678405775,0.571
89,0,300,521,128/128,99.21602323704252,34.14794420126304,135.98087122538726,15.627473088664194,525.2194988350035,813.1853304302853,1429.995812159282,1.9146450446999592,0.5739248654763699,0.574
89,1,600,1007,256/256,99.58678352846971,27.29298749452137,91.61847408087749,14.092888140194525,552.8147717514246,786.6697082334857,2042.7685335015854,2.4810172474902608,0.6815241132894897,0.574
89,2,1200,1472,512/512,99.78865520224208,22.318976892047036,71.03774431110968,12.920173009067936,608.1950702987936,714.0410395906023,2441.7883325203666,2.840145764143571,0.7435777263178929,0.574
90,0,300,539,128/128,99.21297305321075,34.287199346911926,135.94312678352136,15.627300779720516,527.8124284545212,811.9199739316399,1446.1038378456085,1.919654343439185,0.579357129435538,0.576
90,1,600,970,256/256,99.5844841638065,27.34342188257532,91.67606723062771,14.188472785478092,553.7459075297277,784.2794452131409,2067.309971442734,2.485171784525332,0.6809836559675181,0.576
90,2,1200,1491,512/512,99.78802848069923,22.338838274650012,71.06266054059338,12.965982407581318,607.2460696411005,714.3388281405812,2456.4598770068847,2.8520028072854746,0.7431173232866619,0.576
91,0,300,505,128/128,99.23553744281183,34.207657905350814,136.09654643748067,15.573872854508975,526.0550762462144,811.7118931052709,1451.9531655558708,1.9184763898020205,0.5756505573854758,0.575
91,1,600,1013,256/256,99.5974204559047,27.293725672884968,91.6503260439852,14.159524638613968,550.3595539342027,787.0273447107351,2075.1531587762856,2.4850690883138906,0.6808847878798044,0.575
91,2,1200,1482,512/512,99.79468603911333,22.342910411970013,70.91643886990072,13.041855051595713,608.6624755087973,713.4738090710762,2477.6172380537478,2.8475092182988706,0.7425558345321123,0.575
92,0,300,495,128/128,99.22862334642532,34.257456603826896,136.0688556324352,15.590371533927291,529.3699429492758,809.4187050154715,1444.8396885071438,1.9115292455839075,0.574225833559929,0.576
92,1,600,1019,256/256,99.59202861408333,27.25191231930338,91.71423607005923,14.297577919908255,555.0262208688014,782.4503085681102,2067.7717644776108,2.4901380642600683,0.6836343729738062,0.576
92,2,1200,1486,512/512,99.79146108202139,22.283958821415823,70.84564883938789,13.059323949395889,607.1994756003729,714.1705103228583,2464.009780270044,2.8597135751143745,0.7446877594293736,0.576
93,0,300,544,128/128,99.26418997144816,34.15701214415843,135.6107343590873,15.496746493119966,528.1571220496999,810.9996522612431,1468.670653326519,1.939001606858295,0.581707327316472,0.577
93,1,600,1004,256/256,99.6101185604886,27.33138777070727,91.60892996358207,14.35608256411594,552.7071958756542,782.4256766246134,2103.8365238893452,2.487018212028172,0.6829894355566003,0.577
93,2,1200,1452,512/512,99.79998020687769,22.310175580170117,70.70333512433223,13.121188554102067,607.6679049526692,712.9586238013811,2509.2869475560865,2.8520839628965957,0.7443609247761046,0.577
94,0,300,520,128/128,99.25304461720883,34.13795084835818,136.0821547989662,15.488150054947114,528.7193201768857,809.6804579863182,1480.3673478756816,1.887477325356525,0.5701056231934912,0.572
94,1,600,989,256/256,99.60529107058652,27.31536411848842,91.7449749335722,14.395724059175794,551.9142213858536,782.2168131930522,2123.4656425373755,2.4663484562998232,0.6788519269221959,0.572
94,2,1200,1491,512/512,99.79788012090329,22.226539513534703,70.47194863359134,13.127439596023757,605.8737815705663,713.7468440431944,2527.1004225776387,2.8448834211929985,0.7435388813489728,0.572
95,0,300,520,128/128,99.26542806844145,34.23039173850646,135.60602407042796,15.480396907346753,528.8692398713185,807.889622106002,1476.772595420838,1.919528790142225,0.5768429330922029,0.577
95,1,600,994,256/256,99.61194425919321,27.2895722524441,91.59679397550867,14.424345782120342,551.0036864690858,781.838535123188,2112.0163667581646,2.493999553763348,0.682695103863841,0.577
95,2,1200,1486,512/512,99.80109952970268,22.247847385233214,70.40827832915501,13.195984294289575,607.2575611389501,712.6319643867129,2519.827003592016,2.8629195482834526,0.7453917150462369,0.577
96,0,300,475,128/128,99.27895180363687,34.13028130405828,135.41048453042382,15.482546953778519,529.9933867705496,805.8183396489997,1463.3570405605592,1.9397848015246184,0.5830520552546197,0.579
96,1,600,984,256/256,99.61817889827024,27.255757976838243,91.4366978515939,14.477878647129529,550.9879263496496,779.5071630943112,2094.008564088698,2.5080236662989077,0.6841492346051344,0.579
96,2,1200,1541,512/512,99.80376808594048,22.17318408679529,70.31914644973143,13.243027388599884,606.8525478717648,711.8617303181128,2497.034437022499,2.867902589880902,0.7462733034964334,0.579
97,0,300,497,128/128,99.26875291535119,34.139609365336135,135.4360940230924,15.470361286470707,532.2708325606717,804.538178731738,1475.4400775492402,1.9221558726352195,0.5804794081124001,0.578
97,1,600,1010,256/256,99.61470175389913,27.244280112704427,91.1073390800174,14.544280157378404,550.3608074813786,779.3491997931263,2112.4060234598965,2.486162517381751,0.6833058370645158,0.578
97,2,1200,1493,512/512,99.80196517030863,22.211092322745422,70.08999736065124,13.319298797159169,608.287266493642,710.9991688897605,2517.464218258219,2.864791372547979,0.7467564616125,0.578
98,0,300,537,128/128,99.28153110460697,34.14657349859536,135.16105153707153,15.43050595633755,530.5472750293033,805.0728224953237,1494.2926593173427,1.9218350441559502,0.5763559548008641,0.576
98,1,600,952,256/256,99.62185916034089,27.249075253220166,91.24797204618945,14.58982623792684,551.4511763110381,777.0268013622581,2141.878504341296,2.4863213559855586,0.6814917684284207,0.576
98,2,1200,1511,512/512,99.80589354881322,22.220217777523356,70.21056933416033,13.393081867639628,607.8429511451784,711.4451170598805,2558.3283313439724,2.8592137668443764,0.7455216230066984,0.576
99,0,300,493,128/128,99.27099436663569,33.97591459294724,134.9808202856211,15.441957706279494,534.1863127134393,800.5841490463117,1495.5459859668,1.9375957095104714,0.5794548783384416,0.578
99,1,600,981,256/256,99.61675982569592,27.277145046782543,91.4079441283578,14.646260035542294,552.1457190269359,775.3165521631425,2139.718635871657,2.4987250514652417,0.6832316647206558,0.578
99,2,1200,1526,512/512,99.80327667133342,22.18153408019368,69.87130577001003,13.437614480807381,606.1889522978706,711.646742659815,2557.5714517533684,2.870078366735707,0.7463854308278153,0.578
100,0,300,530,128/128,99.2973936935778,34.219885624523435,135.71517561685363,15.415318507068562,531.8155236401648,803.1165644807636,1525.8931014511102,1.935893758483555,0.5788381733023535,0.578
100,1,600,1028,256/256,99.6304723127305,27.16021192104262,90.92403820748459,14.639645999710616,552.4448454380035,777.5615979609322,2180.8003349472488,2.492916760237321,0.6826677444714279,0.578
100,2,1200,1442,512/512,99.81018883489236,22.17116487831208,70.04703028998163,13.505208227866111,607.0328262865792,710.1396571085291,2607.4197096814723,2.8585838856904404,0.7461993005927418,0.578
101,0,300,491,128/128,99.27754635087005,34.03766664947609,134.9447099321243,15.35075584847609,532.160133184095,802.3046701843044,1542.1553359361262,1.9415807102037512,0.5808665927903773,0.579
101,1,600,1007,256/256,99.62160959034435,27.113896059362514,90.7517793443139,14.678951898495395,550.7047662905453,776.4485083601799,2212.786914543975,2.4949823773425557,0.6846175436779636,0.579
101,2,1200,1502,512/512,99.80585048025135,22.17270760671713,69.79296446719594,13.572742907050129,605.5808365642628,710.6714730811976,2639.0865904287734,2.865011920099673,0.7473005790684328,0.579
102,0,300,509,128/128,99.31382930392209,34.183803920163854,135.47625763008776,15.432906434057035,535.8828160114044,798.8249473346942,1567.4206960675524,1.937663425569949,0.582021935798674,0.579
102,1,600,927,256/256,99.64023821960903,27.206847870153773,90.72846098689458,14.795579321626192,553.226122739117,772.8977449632129,2236.5805135885134,2.4965823111326797,0.6833575941633636,0.579
